KEYWORD,MATCHING SENTENCE,PAGE URL
warning,"The second example shows how a custom warning check can be implemented by
passing an arbitrary string label to the decorator.",https://docs.bokeh.org/en/latest/docs/reference/core/validation.html
should,"The function that is decorated should have a name that starts with
_check, and return a string message in case a bad condition is
detected, and None if no bad condition is detected.",https://docs.bokeh.org/en/latest/docs/reference/core/validation.html
warning,"The first example uses a numeric code for a standard warning provided in
bokeh.",https://docs.bokeh.org/en/latest/docs/reference/core/validation.html
warning,warnings.,https://docs.bokeh.org/en/latest/docs/reference/core/validation.html
warning,"The second example shows how a custom warning check can be implemented by
passing an arbitrary string label to the decorator.",https://docs.bokeh.org/en/latest/docs/reference/core/validation.html
warning,Warning Codes,https://docs.bokeh.org/en/latest/docs/reference/core/validation.html
warning,"Helper Functions
check_integrity()
silence()
error()
warning()",https://docs.bokeh.org/en/latest/docs/reference/core/validation.html
warning,warning(),https://docs.bokeh.org/en/latest/docs/reference/core/validation.html
note,"notebook
bokeh.",https://docs.bokeh.org/en/latest/docs/reference/document.html
note,"notebook
bokeh.",https://docs.bokeh.org/en/latest/docs/reference/document.html
note,Note,https://docs.bokeh.org/en/latest/docs/reference/document.html
only,"Next tick callbacks only work within the context of a Bokeh server
session.",https://docs.bokeh.org/en/latest/docs/reference/document.html
note,"This function will no effect when Bokeh outputs to
standalone HTML or Jupyter notebook cells.",https://docs.bokeh.org/en/latest/docs/reference/document.html
note,Note,https://docs.bokeh.org/en/latest/docs/reference/document.html
only,"Periodic callbacks only work within the context of a Bokeh server
session.",https://docs.bokeh.org/en/latest/docs/reference/document.html
note,"This function will no effect when Bokeh outputs to
standalone HTML or Jupyter notebook cells.",https://docs.bokeh.org/en/latest/docs/reference/document.html
note,Note,https://docs.bokeh.org/en/latest/docs/reference/document.html
only,"Timeout callbacks only work within the context of a Bokeh server
session.",https://docs.bokeh.org/en/latest/docs/reference/document.html
note,"This function will no effect when Bokeh outputs to
standalone HTML or Jupyter notebook cells.",https://docs.bokeh.org/en/latest/docs/reference/document.html
should,"Whether events collected during a hold should attempt to be
combined (default: ‘combine’)",https://docs.bokeh.org/en/latest/docs/reference/document.html
only,"Then only one callback, for the last slider.",https://docs.bokeh.org/en/latest/docs/reference/document.html
note,Note,https://docs.bokeh.org/en/latest/docs/reference/document.html
only,"hold only applies to document change events, i.",https://docs.bokeh.org/en/latest/docs/reference/document.html
only,Only these may be used safely without taking the document lock.,https://docs.bokeh.org/en/latest/docs/reference/document.html
must,"To make
other changes to the document, you must add a next tick callback and make
your changes to curdoc() from that second callback.",https://docs.bokeh.org/en/latest/docs/reference/document.html
note,"notebook
bokeh.",https://docs.bokeh.org/en/latest/docs/reference/document/document.html
note,"notebook
bokeh.",https://docs.bokeh.org/en/latest/docs/reference/document/document.html
note,Note,https://docs.bokeh.org/en/latest/docs/reference/document/document.html
note,Note,https://docs.bokeh.org/en/latest/docs/reference/document/document.html
only,"Next tick callbacks only work within the context of a Bokeh server
session.",https://docs.bokeh.org/en/latest/docs/reference/document/document.html
note,"This function will no effect when Bokeh outputs to
standalone HTML or Jupyter notebook cells.",https://docs.bokeh.org/en/latest/docs/reference/document/document.html
note,Note,https://docs.bokeh.org/en/latest/docs/reference/document/document.html
only,"Periodic callbacks only work within the context of a Bokeh server
session.",https://docs.bokeh.org/en/latest/docs/reference/document/document.html
note,"This function will no effect when Bokeh outputs to
standalone HTML or Jupyter notebook cells.",https://docs.bokeh.org/en/latest/docs/reference/document/document.html
note,Note,https://docs.bokeh.org/en/latest/docs/reference/document/document.html
only,"Timeout callbacks only work within the context of a Bokeh server
session.",https://docs.bokeh.org/en/latest/docs/reference/document/document.html
note,"This function will no effect when Bokeh outputs to
standalone HTML or Jupyter notebook cells.",https://docs.bokeh.org/en/latest/docs/reference/document/document.html
should,"Whether events collected during a hold should attempt to be
combined (default: ‘combine’)",https://docs.bokeh.org/en/latest/docs/reference/document/document.html
only,"Then only one callback, for the last slider.",https://docs.bokeh.org/en/latest/docs/reference/document/document.html
note,Note,https://docs.bokeh.org/en/latest/docs/reference/document/document.html
only,"hold only applies to document change events, i.",https://docs.bokeh.org/en/latest/docs/reference/document/document.html
note,"notebook
bokeh.",https://docs.bokeh.org/en/latest/docs/reference/document/events.html
note,"notebook
bokeh.",https://docs.bokeh.org/en/latest/docs/reference/document/events.html
must,"But events may also be triggered from the client, and arrive as JSON messages
over the transport layer, which is why the JSON handling and Document API must
be separated.",https://docs.bokeh.org/en/latest/docs/reference/document/events.html
note,"As a final note, message “ping-pong” is avoided by recording a “setter” when
events objects are created.",https://docs.bokeh.org/en/latest/docs/reference/document/events.html
note,"If the session callback notes the event setter is
itself, then no further action (e.",https://docs.bokeh.org/en/latest/docs/reference/document/events.html
should,"callback_invoker (callable, optional) – A callable that will invoke any Model callbacks that should
be executed in response to the change that triggered this
event.",https://docs.bokeh.org/en/latest/docs/reference/document/events.html
should,"callback_invoker (callable, optional) – A callable that will invoke any Model callbacks that should
be executed in response to the change that triggered this
event.",https://docs.bokeh.org/en/latest/docs/reference/document/events.html
should,"callback_invoker (callable, optional) – A callable that will invoke any Model callbacks that should
be executed in response to the change that triggered this
event.",https://docs.bokeh.org/en/latest/docs/reference/document/events.html
should,"callback_invoker (callable, optional) – A callable that will invoke any Model callbacks that should
be executed in response to the change that triggered this
event.",https://docs.bokeh.org/en/latest/docs/reference/document/events.html
should,"callback_invoker (callable, optional) – A callable that will invoke any Model callbacks that should
be executed in response to the change that triggered this
event.",https://docs.bokeh.org/en/latest/docs/reference/document/events.html
should,"callback_invoker (callable, optional) – A callable that will invoke any Model callbacks that should
be executed in response to the change that triggered this
event.",https://docs.bokeh.org/en/latest/docs/reference/document/events.html
should,"callback_invoker (callable, optional) – A callable that will invoke any Model callbacks that should
be executed in response to the change that triggered this
event.",https://docs.bokeh.org/en/latest/docs/reference/document/events.html
should,"callback_invoker (callable, optional) – A callable that will invoke any Model callbacks that should
be executed in response to the change that triggered this
event.",https://docs.bokeh.org/en/latest/docs/reference/document/events.html
must,Sub-classes must implement this method.,https://docs.bokeh.org/en/latest/docs/reference/document/events.html
must,Sub-classes must implement this method.,https://docs.bokeh.org/en/latest/docs/reference/document/events.html
should,"callback_invoker (callable, optional) – A callable that will invoke any Model callbacks that should
be executed in response to the change that triggered this
event.",https://docs.bokeh.org/en/latest/docs/reference/document/events.html
should,"callback_invoker (callable, optional) – A callable that will invoke any Model callbacks that should
be executed in response to the change that triggered this
event.",https://docs.bokeh.org/en/latest/docs/reference/document/events.html
should,"callback_invoker (callable, optional) – A callable that will invoke any Model callbacks that should
be executed in response to the change that triggered this
event.",https://docs.bokeh.org/en/latest/docs/reference/document/events.html
should,"callback_invoker (callable, optional) – A callable that will invoke any Model callbacks that should
be executed in response to the change that triggered this
event.",https://docs.bokeh.org/en/latest/docs/reference/document/events.html
should,"callback_invoker (callable, optional) – A callable that will invoke any Model callbacks that should
be executed in response to the change that triggered this
event.",https://docs.bokeh.org/en/latest/docs/reference/document/events.html
should,"callback_invoker (callable, optional) – A callable that will invoke any Model callbacks that should
be executed in response to the change that triggered this
event.",https://docs.bokeh.org/en/latest/docs/reference/document/events.html
should,"callback_invoker (callable, optional) – A callable that will invoke any Model callbacks that should
be executed in response to the change that triggered this
event.",https://docs.bokeh.org/en/latest/docs/reference/document/events.html
should,"callback_invoker (callable, optional) – A callable that will invoke any Model callbacks that should
be executed in response to the change that triggered this
event.",https://docs.bokeh.org/en/latest/docs/reference/document/events.html
note,"notebook
bokeh.",https://docs.bokeh.org/en/latest/docs/reference/document/locking.html
note,"notebook
bokeh.",https://docs.bokeh.org/en/latest/docs/reference/document/locking.html
only,"Wrap a Document object so that only methods that can safely be used
from unlocked callbacks or threads are exposed.",https://docs.bokeh.org/en/latest/docs/reference/document/locking.html
only,Only these may be used safely without taking the document lock.,https://docs.bokeh.org/en/latest/docs/reference/document/locking.html
must,"To make
other changes to the document, you must add a next tick callback and make
your changes to curdoc() from that second callback.",https://docs.bokeh.org/en/latest/docs/reference/document/locking.html
note,"notebook
bokeh.",https://docs.bokeh.org/en/latest/docs/reference/driving.html
note,"notebook
bokeh.",https://docs.bokeh.org/en/latest/docs/reference/driving.html
note,"notebook
bokeh.",https://docs.bokeh.org/en/latest/docs/reference/embed.html
note,"notebook
bokeh.",https://docs.bokeh.org/en/latest/docs/reference/embed.html
only,Only the Bokeh core library bokeh-x.,https://docs.bokeh.org/en/latest/docs/reference/embed.html
only,"The ""bokeh-widgets"" files are only necessary if you are using any of the
Bokeh widgets.",https://docs.bokeh.org/en/latest/docs/reference/embed.html
only,"The ""bokeh-widgets"" files are only necessary if you are using any of the
Bokeh widgets.",https://docs.bokeh.org/en/latest/docs/reference/embed.html
only,"The ""bokeh-tables"" files are only necessary if you are using Bokeh’s
data tables.",https://docs.bokeh.org/en/latest/docs/reference/embed.html
only,"The ""bokeh-tables"" files are only necessary if you are using Bokeh’s
data tables.",https://docs.bokeh.org/en/latest/docs/reference/embed.html
must,"The ""bokeh-api"" files are required to use the
BokehJS API and must be loaded after the
core BokehJS library.",https://docs.bokeh.org/en/latest/docs/reference/embed.html
must,"The ""bokeh-api"" files are required to use the
BokehJS API and must be loaded after the
core BokehJS library.",https://docs.bokeh.org/en/latest/docs/reference/embed.html
warning,"suppress_callback_warning (bool, optional) – Normally generating standalone HTML from a Bokeh Document that has
Python callbacks will result in a warning stating that the callbacks
cannot function.",https://docs.bokeh.org/en/latest/docs/reference/embed.html
warning,"suppress_callback_warning (bool, optional) – Normally generating standalone HTML from a Bokeh Document that has
Python callbacks will result in a warning stating that the callbacks
cannot function.",https://docs.bokeh.org/en/latest/docs/reference/embed.html
must,"If None, the target id must
be supplied in the JavaScript call.",https://docs.bokeh.org/en/latest/docs/reference/embed.html
must,"If None, the target id must
be supplied in the JavaScript call.",https://docs.bokeh.org/en/latest/docs/reference/embed.html
must,"This should normally be set to False, but must be set to
True in situations where only relative URLs will work.",https://docs.bokeh.org/en/latest/docs/reference/embed.html
only,"This should normally be set to False, but must be set to
True in situations where only relative URLs will work.",https://docs.bokeh.org/en/latest/docs/reference/embed.html
should,"This should normally be set to False, but must be set to
True in situations where only relative URLs will work.",https://docs.bokeh.org/en/latest/docs/reference/embed.html
must,"This should normally be set to False, but must be set to
True in situations where only relative URLs will work.",https://docs.bokeh.org/en/latest/docs/reference/embed.html
only,"This should normally be set to False, but must be set to
True in situations where only relative URLs will work.",https://docs.bokeh.org/en/latest/docs/reference/embed.html
should,"This should normally be set to False, but must be set to
True in situations where only relative URLs will work.",https://docs.bokeh.org/en/latest/docs/reference/embed.html
only,"This function is typically only useful for serving from a a specific session
that was previously created using the bokeh.",https://docs.bokeh.org/en/latest/docs/reference/embed.html
note,Note,https://docs.bokeh.org/en/latest/docs/reference/embed.html
must,"This should normally be set to False, but must be set to
True in situations where only relative URLs will work.",https://docs.bokeh.org/en/latest/docs/reference/embed.html
only,"This should normally be set to False, but must be set to
True in situations where only relative URLs will work.",https://docs.bokeh.org/en/latest/docs/reference/embed.html
should,"This should normally be set to False, but must be set to
True in situations where only relative URLs will work.",https://docs.bokeh.org/en/latest/docs/reference/embed.html
must,"This should normally be set to False, but must be set to
True in situations where only relative URLs will work.",https://docs.bokeh.org/en/latest/docs/reference/embed.html
only,"This should normally be set to False, but must be set to
True in situations where only relative URLs will work.",https://docs.bokeh.org/en/latest/docs/reference/embed.html
should,"This should normally be set to False, but must be set to
True in situations where only relative URLs will work.",https://docs.bokeh.org/en/latest/docs/reference/embed.html
warning,Warning,https://docs.bokeh.org/en/latest/docs/reference/embed.html
note,"notebook
bokeh.",https://docs.bokeh.org/en/latest/docs/reference/events.html
note,"notebook
bokeh.",https://docs.bokeh.org/en/latest/docs/reference/events.html
should,"The callback should
accept a single argument event, which will be passed the concrete
event object that triggered the callback.",https://docs.bokeh.org/en/latest/docs/reference/events.html
note,Note,https://docs.bokeh.org/en/latest/docs/reference/events.html
note,Note,https://docs.bokeh.org/en/latest/docs/reference/events.html
note,Note,https://docs.bokeh.org/en/latest/docs/reference/events.html
note,Note,https://docs.bokeh.org/en/latest/docs/reference/events.html
note,Note,https://docs.bokeh.org/en/latest/docs/reference/events.html
note,Note,https://docs.bokeh.org/en/latest/docs/reference/events.html
note,Note,https://docs.bokeh.org/en/latest/docs/reference/events.html
note,Note,https://docs.bokeh.org/en/latest/docs/reference/events.html
only,This event is only applicable for touch-enabled devices.,https://docs.bokeh.org/en/latest/docs/reference/events.html
note,Note,https://docs.bokeh.org/en/latest/docs/reference/events.html
only,This event is only applicable for touch-enabled devices.,https://docs.bokeh.org/en/latest/docs/reference/events.html
note,Note,https://docs.bokeh.org/en/latest/docs/reference/events.html
only,This event is only applicable for touch-enabled devices.,https://docs.bokeh.org/en/latest/docs/reference/events.html
note,"Note that data space coordinates are relative to the default range, not
any extra ranges, and the the screen space origin is at the top left of
the HTML canvas.",https://docs.bokeh.org/en/latest/docs/reference/events.html
note,Note,https://docs.bokeh.org/en/latest/docs/reference/events.html
only,This event is only applicable for touch-enabled devices.,https://docs.bokeh.org/en/latest/docs/reference/events.html
note,Note,https://docs.bokeh.org/en/latest/docs/reference/events.html
only,This event is only applicable for touch-enabled devices.,https://docs.bokeh.org/en/latest/docs/reference/events.html
note,Note,https://docs.bokeh.org/en/latest/docs/reference/events.html
only,This event is only applicable for touch-enabled devices.,https://docs.bokeh.org/en/latest/docs/reference/events.html
note,"notebook
bokeh.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"notebook
bokeh.",https://docs.bokeh.org/en/latest/docs/reference/io.html
only,"width (int) – the desired width of the exported layout obj only if
it’s a Plot instance.",https://docs.bokeh.org/en/latest/docs/reference/io.html
only,"width (int) – the desired width of the exported layout obj only if
it’s a Plot instance.",https://docs.bokeh.org/en/latest/docs/reference/io.html
only,"height (int) – the desired height of the exported layout obj only if
it’s a Plot instance.",https://docs.bokeh.org/en/latest/docs/reference/io.html
only,"height (int) – the desired height of the exported layout obj only if
it’s a Plot instance.",https://docs.bokeh.org/en/latest/docs/reference/io.html
warning,Warning,https://docs.bokeh.org/en/latest/docs/reference/io.html
only,"width (int) – the desired width of the exported layout obj only if
it’s a Plot instance.",https://docs.bokeh.org/en/latest/docs/reference/io.html
only,"width (int) – the desired width of the exported layout obj only if
it’s a Plot instance.",https://docs.bokeh.org/en/latest/docs/reference/io.html
only,"height (int) – the desired height of the exported layout obj only if
it’s a Plot instance.",https://docs.bokeh.org/en/latest/docs/reference/io.html
only,"height (int) – the desired height of the exported layout obj only if
it’s a Plot instance.",https://docs.bokeh.org/en/latest/docs/reference/io.html
warning,Warning,https://docs.bokeh.org/en/latest/docs/reference/io.html
only,"width (int) – the desired width of the exported layout obj only if
it’s a Plot instance.",https://docs.bokeh.org/en/latest/docs/reference/io.html
only,"width (int) – the desired width of the exported layout obj only if
it’s a Plot instance.",https://docs.bokeh.org/en/latest/docs/reference/io.html
only,"height (int) – the desired height of the exported layout obj only if
it’s a Plot instance.",https://docs.bokeh.org/en/latest/docs/reference/io.html
only,"height (int) – the desired height of the exported layout obj only if
it’s a Plot instance.",https://docs.bokeh.org/en/latest/docs/reference/io.html
warning,Warning,https://docs.bokeh.org/en/latest/docs/reference/io.html
note,Install a new notebook display hook.,https://docs.bokeh.org/en/latest/docs/reference/io.html
note,Bokeh comes with support for Jupyter notebooks built-in.,https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"However, there are
other kinds of notebooks in use by different communities.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"This function
provides a mechanism for other projects to instruct Bokeh how to display
content in other notebooks.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"This function is primarily of use to developers wishing to integrate Bokeh
with new notebook types.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"notebook_type (str) – A name for the notebook type, e.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,notebook_type (str) –,https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"A name for the notebook type, e.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,load (callable) – A function for loading BokehJS in a notebook type.,https://docs.bokeh.org/en/latest/docs/reference/io.html
note,A function for loading BokehJS in a notebook type.,https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"show_doc (callable) – A function for displaying Bokeh standalone documents in the
notebook type.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"io ""state""
    notebook_handle # whether a notebook handle was requested
)


If the notebook platform is capable of supporting in-place updates
to plots then this function may return an opaque notebook handle
that can  be used for that purpose.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"A function for displaying Bokeh standalone documents in the
notebook type.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"If the notebook platform is capable of supporting in-place updates
to plots then this function may return an opaque notebook handle
that can  be used for that purpose.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"show_app (callable) – A function for displaying Bokeh applications in the notebook
type.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"A function for displaying Bokeh applications in the notebook
type.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,RuntimeError – If notebook_type is already installed and overwrite=False,https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"File and notebook
output may be active at the same time, so e.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,", this does not clear the
effects of output_notebook().",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,Note,https://docs.bokeh.org/en/latest/docs/reference/io.html
should,"Generally, this should be called at the beginning of an interactive
session or the top of a script.",https://docs.bokeh.org/en/latest/docs/reference/io.html
warning,Warning,https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"Configure the default output state to generate output in notebook cells
when show() is called.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"Note that show() may be called multiple
times in a single cell to display multiple objects in the output cell.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"notebook_type (string, optional) – Notebook type (default: jupyter)",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"notebook_type (string, optional) – Notebook type (default: jupyter)",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,Note,https://docs.bokeh.org/en/latest/docs/reference/io.html
should,"Generally, this should be called at the beginning of an interactive
session or the top of a script.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"Update Bokeh plots in a Jupyter notebook output cells with new data
or property values.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"When working the the notebook, the show function can be passed the
argument notebook_handle=True, which will cause it to return a
handle object that can be used to update the Bokeh output later.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"When
push_notebook is called, any property updates (e.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,") since the last call to push_notebook or
the original show call are applied to the Bokeh output in the
previously rendered Jupyter output cell.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"Several example notebooks can be found in the GitHub repository in
the examples/output/jupyter/push_notebook directory.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"show() may be called multiple times in a single Jupyter notebook
cell to display multiple objects.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"If output_notebook()
has been called in a Jupyter notebook, the output will be inline
in the associated notebook output cell.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"In a Jupyter notebook, a Bokeh application or callable may also
be passed.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"The application will be run and displayed
inline in the associated notebook output cell.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"If output_notebook()
has been called in a Jupyter notebook, the output will be inline
in the associated notebook output cell.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"In a Jupyter notebook, a Bokeh application or callable may also
be passed.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"The application will be run and displayed
inline in the associated notebook output cell.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"notebook_handle (bool, optional) – Whether to create a notebook interaction handle (default: False)
For notebook output, toggles whether a handle which can be used
with push_notebook is returned.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"Note that notebook handles
only apply to standalone plots, layouts, etc.",https://docs.bokeh.org/en/latest/docs/reference/io.html
only,"Note that notebook handles
only apply to standalone plots, layouts, etc.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"They do not apply
when showing Applications in the notebook.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"notebook_handle (bool, optional) –",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,Whether to create a notebook interaction handle (default: False),https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"For notebook output, toggles whether a handle which can be used
with push_notebook is returned.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"Note that notebook handles
only apply to standalone plots, layouts, etc.",https://docs.bokeh.org/en/latest/docs/reference/io.html
only,"Note that notebook handles
only apply to standalone plots, layouts, etc.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"They do not apply
when showing Applications in the notebook.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"notebook_url (URL, optional) – Location of the Jupyter notebook page (default: “localhost:8888”)
When showing Bokeh applications, the Bokeh server must be
explicitly configured to allow connections originating from
different URLs.",https://docs.bokeh.org/en/latest/docs/reference/io.html
must,"notebook_url (URL, optional) – Location of the Jupyter notebook page (default: “localhost:8888”)
When showing Bokeh applications, the Bokeh server must be
explicitly configured to allow connections originating from
different URLs.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"This parameter defaults to the standard notebook
host and port.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"notebook_url can also be a function that takes one int for the
bound server port.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"If the environment variable JUPYTER_BOKEH_EXTERNAL_URL is set
to the external URL of a JupyterHub, notebook_url is overridden
with a callable which enables Bokeh to traverse the JupyterHub
proxy without specifying this parameter.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"notebook_url (URL, optional) –",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,Location of the Jupyter notebook page (default: “localhost:8888”),https://docs.bokeh.org/en/latest/docs/reference/io.html
must,"When showing Bokeh applications, the Bokeh server must be
explicitly configured to allow connections originating from
different URLs.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"This parameter defaults to the standard notebook
host and port.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"notebook_url can also be a function that takes one int for the
bound server port.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"If the environment variable JUPYTER_BOKEH_EXTERNAL_URL is set
to the external URL of a JupyterHub, notebook_url is overridden
with a callable which enables Bokeh to traverse the JupyterHub
proxy without specifying this parameter.",https://docs.bokeh.org/en/latest/docs/reference/io.html
only,Some parameters are only useful when certain output modes are active:,https://docs.bokeh.org/en/latest/docs/reference/io.html
only,"The browser and new parameters only apply when output_file()
is active.",https://docs.bokeh.org/en/latest/docs/reference/io.html
only,"The browser and new parameters only apply when output_file()
is active.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"The notebook_handle parameter only applies when output_notebook()
is active, and non-Application objects are being shown.",https://docs.bokeh.org/en/latest/docs/reference/io.html
only,"The notebook_handle parameter only applies when output_notebook()
is active, and non-Application objects are being shown.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"It is only
supported in Jupyter notebook and raises an exception for other notebook
types when it is True.",https://docs.bokeh.org/en/latest/docs/reference/io.html
only,"It is only
supported in Jupyter notebook and raises an exception for other notebook
types when it is True.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"The notebook_handle parameter only applies when output_notebook()
is active, and non-Application objects are being shown.",https://docs.bokeh.org/en/latest/docs/reference/io.html
only,"The notebook_handle parameter only applies when output_notebook()
is active, and non-Application objects are being shown.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"It is only
supported in Jupyter notebook and raises an exception for other notebook
types when it is True.",https://docs.bokeh.org/en/latest/docs/reference/io.html
only,"It is only
supported in Jupyter notebook and raises an exception for other notebook
types when it is True.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"The notebook_url parameter only applies when showing Bokeh
Applications in a Jupyter notebook.",https://docs.bokeh.org/en/latest/docs/reference/io.html
only,"The notebook_url parameter only applies when showing Bokeh
Applications in a Jupyter notebook.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"The notebook_url parameter only applies when showing Bokeh
Applications in a Jupyter notebook.",https://docs.bokeh.org/en/latest/docs/reference/io.html
only,"The notebook_url parameter only applies when showing Bokeh
Applications in a Jupyter notebook.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"When in a Jupyter notebook (with output_notebook() enabled)
and notebook_handle=True, returns a handle that can be used by
push_notebook, None otherwise.",https://docs.bokeh.org/en/latest/docs/reference/io.html
warning,Warning,https://docs.bokeh.org/en/latest/docs/reference/io.html
only,"width (int) – the desired width of the exported layout obj only if
it’s a Plot instance.",https://docs.bokeh.org/en/latest/docs/reference/io.html
only,"width (int) – the desired width of the exported layout obj only if
it’s a Plot instance.",https://docs.bokeh.org/en/latest/docs/reference/io.html
only,"height (int) – the desired height of the exported layout obj only if
it’s a Plot instance.",https://docs.bokeh.org/en/latest/docs/reference/io.html
only,"height (int) – the desired height of the exported layout obj only if
it’s a Plot instance.",https://docs.bokeh.org/en/latest/docs/reference/io.html
warning,Warning,https://docs.bokeh.org/en/latest/docs/reference/io.html
only,"width (int) – the desired width of the exported layout obj only if
it’s a Plot instance.",https://docs.bokeh.org/en/latest/docs/reference/io.html
only,"width (int) – the desired width of the exported layout obj only if
it’s a Plot instance.",https://docs.bokeh.org/en/latest/docs/reference/io.html
only,"height (int) – the desired height of the exported layout obj only if
it’s a Plot instance.",https://docs.bokeh.org/en/latest/docs/reference/io.html
only,"height (int) – the desired height of the exported layout obj only if
it’s a Plot instance.",https://docs.bokeh.org/en/latest/docs/reference/io.html
warning,Warning,https://docs.bokeh.org/en/latest/docs/reference/io.html
only,"width (int) – the desired width of the exported layout obj only if
it’s a Plot instance.",https://docs.bokeh.org/en/latest/docs/reference/io.html
only,"width (int) – the desired width of the exported layout obj only if
it’s a Plot instance.",https://docs.bokeh.org/en/latest/docs/reference/io.html
only,"height (int) – the desired height of the exported layout obj only if
it’s a Plot instance.",https://docs.bokeh.org/en/latest/docs/reference/io.html
only,"height (int) – the desired height of the exported layout obj only if
it’s a Plot instance.",https://docs.bokeh.org/en/latest/docs/reference/io.html
warning,Warning,https://docs.bokeh.org/en/latest/docs/reference/io.html
warning,Warning,https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"Given a UUID id of a div removed or replaced in the Jupyter
notebook, destroy the corresponding server sessions and stop it.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"Create a Jupyter comms object for a specific target, that can
be used to update Bokeh documents in the Jupyter notebook.",https://docs.bokeh.org/en/latest/docs/reference/io.html
should,target_name (str) – the target name the Comms object should connect to,https://docs.bokeh.org/en/latest/docs/reference/io.html
note,Install a new notebook display hook.,https://docs.bokeh.org/en/latest/docs/reference/io.html
note,Bokeh comes with support for Jupyter notebooks built-in.,https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"However, there are
other kinds of notebooks in use by different communities.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"This function
provides a mechanism for other projects to instruct Bokeh how to display
content in other notebooks.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"This function is primarily of use to developers wishing to integrate Bokeh
with new notebook types.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"notebook_type (str) – A name for the notebook type, e.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,notebook_type (str) –,https://docs.bokeh.org/en/latest/docs/reference/io.html
note,"A name for the notebook type, e.",https://docs.bokeh.org/en/latest/docs/reference/io.html
note,load (callable) – A function for loading BokehJS in a notebook type.,https://docs.bokeh.org/en/latest/docs/reference/io.html
